,ts,px,py,pz,rw,rx,ry,rz
0,0.0,-0.008053,0.001558,-0.0052060000000000006,0.690863,0.7223430000000001,-0.029457999999999998,0.007851
1,0.01,-0.008069,0.0016079999999999998,-0.005229999999999999,0.691026,0.7221890000000001,-0.029381,0.007913
2,0.02,-0.008087,0.0016640000000000001,-0.005256,0.6912020000000001,0.722022,-0.029336,0.007956
3,0.03,-0.008107,0.0017239999999999998,-0.0052829999999999995,0.691369,0.721862,-0.029324,0.007986
4,0.04,-0.008126000000000001,0.001782,-0.005307,0.691511,0.721726,-0.029327,0.008011
5,0.05,-0.008140999999999999,0.001832,-0.005326,0.691616,0.721625,-0.029332,0.008037
6,0.06,-0.008151,0.001872,-0.00534,0.691678,0.721565,-0.029327999999999996,0.008068
7,0.07,-0.008157,0.001907,-0.00535,0.691724,0.721521,-0.029314999999999997,0.008114
8,0.08,-0.008157,0.0019489999999999998,-0.005362,0.6917770000000001,0.72147,-0.029311,0.00815
9,0.09,-0.008151,0.00201,-0.005379,0.691854,0.721395,-0.029345999999999997,0.008148
10,0.1,-0.008134,0.002116,-0.005399,0.6919489999999999,0.721301,-0.029419,0.008112999999999999
11,0.11,-0.008106,0.002262,-0.0054280000000000005,0.692067,0.7211850000000001,-0.029505,0.008069
12,0.12,-0.008074,0.00244,-0.005464,0.692241,0.721015,-0.029593,0.008026
13,0.13,-0.008048999999999999,0.002633,-0.005502,0.6924859999999999,0.720777,-0.029673,0.007995
14,0.14,-0.008036,0.002826,-0.005529,0.692789,0.720486,-0.029643,0.008027
15,0.15,-0.008037,0.0029690000000000003,-0.005524,0.693028,0.7202649999999999,-0.029403,0.008175
16,0.16,-0.008046,0.003043,-0.0055130000000000005,0.693132,0.72017,-0.029218,0.008306000000000001
17,0.17,-0.008053,0.003083,-0.005507,0.693181,0.720129,-0.029032,0.008448
18,0.18,-0.008057,0.003106,-0.005502,0.693195,0.720121,-0.028848000000000002,0.008579999999999999
19,0.19,-0.00806,0.003123,-0.005501,0.693214,0.720106,-0.028745,0.008662999999999999
20,0.2,-0.00806,0.003141,-0.005502,0.693242,0.720079,-0.02876,0.008665
21,0.21,-0.008055,0.0031780000000000003,-0.005502,0.693263,0.7200529999999999,-0.02893,0.008551000000000001
22,0.22,-0.008042,0.0032270000000000003,-0.005507,0.693292,0.720015,-0.02924,0.008327
23,0.23,-0.008019,0.0032890000000000003,-0.005515,0.693366,0.719935,-0.029501999999999997,0.008118
24,0.24,-0.007994,0.003353,-0.005522,0.693475,0.719825,-0.02967,0.007977
25,0.25,-0.007973000000000001,0.003409,-0.005525,0.693602,0.719699,-0.029794,0.007879
26,0.26,-0.00796,0.003447,-0.005520000000000001,0.693731,0.719572,-0.029883999999999997,0.007817000000000001
27,0.27,-0.007954000000000001,0.0034630000000000004,-0.0055119999999999995,0.693808,0.719495,-0.029927999999999996,0.007790000000000001
