,ts,px,py,pz,rw,rx,ry,rz
0,0.0,0.007278,-0.010075,0.00485,0.687175,0.723659,-0.061285,0.018788
1,0.01,0.007243,-0.010006999999999999,0.004873,0.687103,0.723737,-0.061116,0.018959
2,0.02,0.007209999999999999,-0.009940000000000001,0.004898,0.687017,0.723829,-0.060948,0.019122
3,0.03,0.007187000000000001,-0.009906,0.004912,0.686905,0.723946,-0.060762000000000004,0.019277000000000002
4,0.04,0.007165,-0.009872,0.004927,0.68679,0.724067,-0.060576,0.019426
5,0.05,0.007144,-0.009837,0.004942,0.6866720000000001,0.7241890000000001,-0.060405999999999994,0.019571
6,0.06,0.007125,-0.009803000000000001,0.004957,0.686555,0.724308,-0.060264,0.019707
7,0.07,0.007108,-0.009769,0.004972,0.686435,0.724429,-0.060132000000000005,0.019829
8,0.08,0.007091,-0.009734999999999999,0.004987,0.6863199999999999,0.724545,-0.060016,0.019936000000000002
9,0.09,0.007076000000000001,-0.009705,0.005002,0.6862090000000001,0.724655,-0.059914999999999996,0.020044
10,0.1,0.007063,-0.009678,0.005017,0.686092,0.724771,-0.059823,0.020145
11,0.11,0.007051999999999999,-0.009653,0.005032,0.68597,0.724892,-0.059738,0.020233
12,0.12,0.0070409999999999995,-0.009631,0.005047,0.685837,0.725021,-0.059654,0.020313
13,0.13,0.007033,-0.009615,0.005058,0.6856909999999999,0.725165,-0.059563,0.020388
14,0.14,0.007028,-0.009604999999999999,0.005065999999999999,0.685534,0.7253189999999999,-0.059466,0.020467
15,0.15,0.007023000000000001,-0.009597,0.005072999999999999,0.685375,0.725475,-0.059375,0.020538
16,0.16,0.007019,-0.009590000000000001,0.005079,0.6852159999999999,0.725631,-0.059289,0.020596
17,0.17,0.007015,-0.009584,0.005086,0.685058,0.725785,-0.059208000000000004,0.020653
18,0.18,0.007012000000000001,-0.009579,0.005092,0.684914,0.725925,-0.059142999999999994,0.020697999999999998
19,0.19,0.007011,-0.009576000000000001,0.005097,0.684778,0.726056,-0.059091,0.020731
20,0.2,0.0070090000000000005,-0.009573,0.005101,0.684645,0.726184,-0.059049000000000004,0.020759
21,0.21,0.0070079999999999995,-0.009571,0.005104999999999999,0.6845060000000001,0.726317,-0.059019,0.020776
22,0.22,0.007006999999999999,-0.00957,0.005108,0.684369,0.7264470000000001,-0.05901,0.02079
23,0.23,0.007006999999999999,-0.00957,0.00511,0.684217,0.726589,-0.059011,0.020815
24,0.24,0.007006,-0.00957,0.005111,0.684066,0.72673,-0.059022000000000005,0.020821
25,0.25,0.007006,-0.009571,0.005111999999999999,0.6839189999999999,0.726866,-0.059046,0.02081
26,0.26,0.007005,-0.009572,0.0051140000000000005,0.683771,0.727005,-0.059065,0.020801
27,0.27,0.007005,-0.009573,0.005115,0.6836260000000001,0.727139,-0.059101,0.020786000000000002
28,0.28,0.007005,-0.009574,0.005117,0.683491,0.727262,-0.059141,0.02077
29,0.29,0.007005,-0.009575,0.005118,0.683362,0.727382,-0.05917000000000001,0.020753
30,0.3,0.007005,-0.009576000000000001,0.005118999999999999,0.6832560000000001,0.727479,-0.059211,0.020736
31,0.31,0.007005,-0.009576000000000001,0.005118999999999999,0.683167,0.7275590000000001,-0.05926,0.020705
32,0.32,0.007005,-0.009577,0.005118999999999999,0.683088,0.72763,-0.059317999999999996,0.020668000000000002
33,0.33,0.007005,-0.009577,0.00512,0.683031,0.727679,-0.059379999999999995,0.020628999999999998
34,0.34,0.007005,-0.009578,0.00512,0.6829999999999999,0.727704,-0.059442999999999996,0.020586
35,0.35,0.007005,-0.009578,0.00512,0.682987,0.727713,-0.059503999999999994,0.020534
36,0.36,0.007006,-0.009578,0.005118999999999999,0.682992,0.7277060000000001,-0.05956,0.020479
37,0.37,0.007006,-0.009579,0.005118999999999999,0.683014,0.7276819999999999,-0.059614,0.020426
38,0.38,0.007006999999999999,-0.009579,0.005118999999999999,0.683052,0.727643,-0.059675,0.02037
39,0.39,0.0070079999999999995,-0.009579,0.005118999999999999,0.683103,0.727592,-0.059721,0.020314
40,0.4,0.0070079999999999995,-0.00958,0.005118,0.683175,0.727522,-0.059774,0.020265000000000002
41,0.41,0.0070090000000000005,-0.00958,0.005118,0.683257,0.727441,-0.05984400000000001,0.020212
42,0.42,0.00701,-0.00958,0.005118,0.683348,0.72735,-0.059916,0.020159
43,0.43,0.00701,-0.00958,0.005117,0.683438,0.727263,-0.059979,0.020106
44,0.44,0.00701,-0.009581000000000001,0.005117,0.683524,0.727179,-0.060037,0.020056
45,0.45,0.00701,-0.009581000000000001,0.005117,0.683623,0.7270810000000001,-0.060097000000000005,0.020005000000000002
46,0.46,0.00701,-0.009581000000000001,0.005117,0.6837479999999999,0.726959,-0.060177,0.019941999999999998
47,0.47,0.007011,-0.009581000000000001,0.005116,0.6838930000000001,0.726817,-0.060262,0.019879
48,0.48,0.007011,-0.00958,0.005116,0.68404,0.7266739999999999,-0.060348,0.019813
49,0.49,0.007011,-0.00958,0.005115,0.6841729999999999,0.726544,-0.06041900000000001,0.019753
50,0.5,0.007011,-0.00958,0.005115,0.684279,0.726441,-0.060487,0.019693000000000002
51,0.51,0.007011,-0.00958,0.005115,0.684338,0.726381,-0.060554,0.019627000000000002
52,0.52,0.007011,-0.009581000000000001,0.005115,0.684329,0.726387,-0.060609,0.019563999999999998
53,0.53,0.00701,-0.009588,0.005117,0.684233,0.726476,-0.060647,0.019497999999999998
54,0.54,0.0070079999999999995,-0.009609,0.005123,0.684046,0.72665,-0.06069,0.019438999999999998
55,0.55,0.0070030000000000005,-0.009649,0.005138,0.683773,0.726904,-0.060740999999999996,0.019379
56,0.56,0.006991,-0.009718000000000001,0.005163,0.683447,0.727206,-0.060820000000000006,0.019311000000000002
57,0.57,0.0069700000000000005,-0.009823,0.005204,0.6830510000000001,0.727571,-0.06091900000000001,0.019252000000000002
58,0.58,0.006934,-0.009969,0.00526,0.682584,0.728,-0.061051999999999995,0.019190000000000002
59,0.59,0.006881999999999999,-0.010136,0.005326,0.682062,0.728478,-0.061196,0.019144
60,0.6,0.006818,-0.010306000000000001,0.0054,0.6815220000000001,0.728974,-0.061309,0.019126
61,0.61,0.006745,-0.010468,0.005482,0.681003,0.729454,-0.06137000000000001,0.019146
62,0.62,0.006669,-0.01061,0.005566,0.680539,0.729884,-0.061377999999999995,0.019191999999999997
63,0.63,0.0065829999999999994,-0.010736,0.005659,0.6799850000000001,0.730406,-0.061282,0.019281
64,0.64,0.0065450000000000005,-0.010777,0.0057,0.67971,0.730671,-0.061157,0.019341999999999998
65,0.65,0.006523999999999999,-0.010795,0.005724,0.679515,0.730862,-0.061025,0.019388
66,0.66,0.006513,-0.010801999999999999,0.005736,0.6793819999999999,0.7309979999999999,-0.060858,0.019445
67,0.67,0.006508,-0.010805,0.005743,0.679289,0.7310979999999999,-0.060671,0.019515
68,0.68,0.0065049999999999995,-0.010806,0.0057469999999999995,0.679217,0.731179,-0.060479,0.019587
69,0.69,0.006503,-0.010806999999999999,0.005749,0.679164,0.7312420000000001,-0.060288999999999995,0.019663
70,0.7,0.006502,-0.010808,0.005751,0.679134,0.731282,-0.060119000000000006,0.019739
71,0.71,0.006501000000000001,-0.010809000000000001,0.005751,0.679121,0.7313029999999999,-0.05998099999999999,0.019813
72,0.72,0.0065,-0.010809000000000001,0.005752,0.679113,0.731317,-0.059886,0.019871
73,0.73,0.0065,-0.010809000000000001,0.005752,0.67912,0.731316,-0.059803999999999996,0.01993
74,0.74,0.006499,-0.010809000000000001,0.005752,0.679145,0.7312960000000001,-0.059737,0.019993
75,0.75,0.006499,-0.010809000000000001,0.005752,0.679188,0.731259,-0.059674,0.020062
76,0.76,0.006499,-0.010809000000000001,0.005752,0.679253,0.731202,-0.059614,0.020137000000000002
77,0.77,0.006499,-0.010809000000000001,0.005752,0.679333,0.7311300000000001,-0.05956,0.020205
78,0.78,0.0065,-0.010809000000000001,0.005752,0.679422,0.731049,-0.059517999999999995,0.020262
79,0.79,0.0065,-0.010808,0.005752,0.679502,0.7309760000000001,-0.05948200000000001,0.020318
80,0.8,0.006501000000000001,-0.010808,0.005752,0.6795770000000001,0.7309060000000001,-0.05947,0.020362
81,0.81,0.006502,-0.010806999999999999,0.005752,0.6796399999999999,0.730846,-0.059479,0.020392
82,0.82,0.006503,-0.010806,0.005752,0.6796949999999999,0.730791,-0.059512999999999996,0.020409
83,0.83,0.006503,-0.010806,0.005752,0.679746,0.730741,-0.059553999999999996,0.020423
84,0.84,0.006504,-0.010805,0.005753,0.679792,0.730694,-0.059597000000000004,0.020433
85,0.85,0.0065049999999999995,-0.010804000000000001,0.005753,0.6798350000000001,0.730651,-0.059626,0.020444
86,0.86,0.0065049999999999995,-0.010803,0.005753,0.679876,0.730611,-0.059647000000000006,0.020459
87,0.87,0.0065060000000000005,-0.010801999999999999,0.005753,0.6799189999999999,0.7305689999999999,-0.059662,0.020486
88,0.88,0.0065060000000000005,-0.010801999999999999,0.005753,0.6799569999999999,0.730533,-0.059664,0.020522
89,0.89,0.0065060000000000005,-0.010801999999999999,0.005753,0.679991,0.7305010000000001,-0.059650999999999996,0.020566
90,0.9,0.006506999999999999,-0.010801,0.005754,0.680025,0.73047,-0.059624,0.020616
91,0.91,0.006506999999999999,-0.010801,0.005754,0.680052,0.7304470000000001,-0.059588,0.020658000000000003
92,0.92,0.006508,-0.0108,0.005755,0.6800649999999999,0.730437,-0.059548000000000004,0.020694999999999998
93,0.93,0.006508,-0.0108,0.005755,0.680071,0.730432,-0.059528,0.020716
94,0.94,0.006509,-0.0108,0.005756,0.680072,0.730431,-0.059524,0.020723
95,0.95,0.006509,-0.0108,0.005756,0.6800649999999999,0.730437,-0.059526,0.020721
96,0.96,0.006509,-0.0108,0.005756,0.68005,0.7304510000000001,-0.059536,0.020714
97,0.97,0.006509999999999999,-0.0108,0.005757,0.680036,0.730463,-0.05954500000000001,0.020704
98,0.98,0.006509999999999999,-0.010799,0.005758,0.680025,0.730474,-0.05955,0.020696
99,0.99,0.006509999999999999,-0.010799,0.005758,0.680009,0.730489,-0.059551,0.020682
100,1.0,0.006509999999999999,-0.010798,0.005759,0.679986,0.730509,-0.059564,0.020662
101,1.01,0.006511,-0.010798,0.00576,0.6799649999999999,0.730528,-0.059584000000000005,0.020636
