,ts,ax,ay,az,wx,wy,wz
0,0.0,0.020481,-0.069552,-0.047455000000000004,-0.019135,0.009125,0.0003969999999999998
1,0.01,-0.012087,-0.00022699999999999804,-0.04314,-0.025528,0.010193,0.0036009999999999996
2,0.02,0.021011000000000002,-0.011906,-0.005483999999999999,-0.03511,0.00592,0.003601000000000001
3,0.03,0.10030899999999998,0.048635000000000005,0.056593,-0.038314999999999995,0.0037990000000000003,0.006789999999999999
4,0.04,0.095019,0.089219,0.142055,-0.034058,-0.00473,0.0036009999999999996
5,0.05,0.066742,0.066001,0.19528099999999998,-0.022338999999999998,-0.008987,0.0036009999999999996
6,0.06,0.063907,0.05600599999999999,0.221754,-0.010620000000000001,-0.010056,0.0046689999999999995
7,0.07,0.036668,0.032161,0.242846,0.004303,-0.014313,0.000397
8,0.08,-0.003644000000000001,-0.014606,0.18037999999999998,0.017075,-0.016449000000000002,0.001465
9,0.09,-0.027519,0.008292,0.131619,0.024536000000000002,-0.020706,0.0025329999999999997
10,0.1,-0.016794,0.004671,0.008371000000000003,0.025604000000000002,-0.019638,0.0014650000000000002
11,0.11,-0.009231,0.020023,0.027873000000000002,0.024536000000000002,-0.021774,0.0025329999999999997
12,0.12,-0.011161,-0.002208,0.015233000000000002,0.022415,-0.022841999999999998,0.001465
13,0.13,-0.0245,-0.040644,0.00031099999999999883,0.014953999999999999,-0.021774,-0.000656
14,0.14,-0.042467000000000005,-0.056516,-0.035134,0.012816999999999999,-0.021774,0.001465
15,0.15,-0.095742,-0.070707,-0.048043,0.00856,-0.01857,-0.0017239999999999998
16,0.16,-0.151112,-0.062959,-0.022871000000000002,0.006423999999999999,-0.017516999999999998,0.000397
17,0.17,-0.152372,-0.070186,-0.005394,0.005371,-0.012192,0.0003970000000000002
18,0.18,-0.160833,-0.008078999999999996,0.006169,0.003235,-0.00473,0.0036009999999999996
19,0.19,-0.130718,-0.010416,0.006481999999999999,0.002167,0.0005950000000000005,0.0036009999999999996
20,0.2,-0.066887,-0.0025330000000000005,0.03787,-0.0010220000000000001,0.008057,0.004669
21,0.21,-0.06646200000000001,0.010411,0.035708,-0.00209,0.013382,0.000397
22,0.22,-0.097127,0.017344,0.046938,-0.0010220000000000001,0.019775,-0.0017239999999999998
23,0.23,-0.059654,0.009904999999999999,0.013183,0.001099,0.024033000000000002,-0.002792
24,0.24,-0.046897,-0.01941400000000001,2.900000000000038e-05,3.0999999999999995e-05,0.02829,-0.005981
25,0.25,-0.049323,-0.002429999999999998,-0.031688,3.0999999999999995e-05,0.026169,-0.00386
26,0.26,-0.05519400000000001,-0.027776,-0.06634,-0.003159,0.02829,-0.002792
27,0.27,-0.015344999999999998,-0.0011040000000000008,-0.081561,-0.004227000000000001,0.029358,-0.00386
