,ts,px,py,pz,rw,rx,ry,rz
0,0.0,-0.024988999999999997,-0.334326,0.003237,0.74535,0.664441,-0.041707,-0.035108999999999994
1,0.01,-0.024916999999999998,-0.334791,0.0033079999999999997,0.7452880000000001,0.664509,-0.041707999999999995,-0.035131
2,0.02,-0.024839,-0.33524499999999996,0.0033740000000000003,0.745232,0.66457,-0.041706,-0.035161000000000005
3,0.03,-0.024756,-0.335688,0.0034409999999999996,0.7451810000000001,0.664625,-0.041699,-0.035206
4,0.04,-0.024669,-0.336117,0.003508,0.745125,0.664687,-0.041682,-0.035261
5,0.05,-0.024574000000000002,-0.336462,0.0035770000000000003,0.7450640000000001,0.6647529999999999,-0.04166,-0.035327
6,0.06,-0.024478,-0.336798,0.003647,0.745001,0.66482,-0.041648000000000004,-0.035398
7,0.07,-0.024383000000000002,-0.337125,0.003721,0.744941,0.664882,-0.041652,-0.035499
8,0.08,-0.024293000000000002,-0.337446,0.0038,0.74488,0.6649430000000001,-0.041671,-0.035608999999999995
9,0.09,-0.024208,-0.337766,0.003886,0.7448130000000001,0.665011,-0.041693,-0.035720999999999996
10,0.1,-0.024132,-0.33808699999999997,0.00398,0.74474,0.665087,-0.041707,-0.035812000000000004
11,0.11,-0.024064,-0.338407,0.004079999999999999,0.744674,0.665158,-0.041696,-0.03587
12,0.12,-0.024006,-0.338726,0.004183,0.7446119999999999,0.6652279999999999,-0.04166,-0.035897000000000005
13,0.13,-0.023953,-0.339044,0.004288,0.744554,0.665297,-0.041606,-0.035892
14,0.14,-0.023905000000000003,-0.339336,0.004386999999999999,0.7445,0.6653640000000001,-0.041526,-0.03586
15,0.15,-0.023861,-0.339623,0.004483,0.744454,0.665423,-0.041451999999999996,-0.035825
16,0.16,-0.023823,-0.339903,0.004573,0.7444149999999999,0.6654720000000001,-0.04138,-0.035793
17,0.17,-0.023788999999999998,-0.34017800000000004,0.004657,0.7443850000000001,0.665512,-0.041315,-0.03575
18,0.18,-0.023758,-0.340446,0.004736,0.7443649999999999,0.6655399999999999,-0.041256,-0.035705
19,0.19,-0.023729,-0.34070900000000004,0.0048130000000000004,0.744355,0.665556,-0.041211000000000005,-0.035669
20,0.2,-0.023703000000000002,-0.34097,0.004889,0.7443489999999999,0.665567,-0.041179,-0.035632
21,0.21,-0.023676,-0.34122800000000003,0.004965,0.744351,0.665567,-0.041149,-0.035611000000000004
22,0.22,-0.023644,-0.341488,0.005045,0.744352,0.66557,-0.041124,-0.035588
23,0.23,-0.023607,-0.341748,0.005129,0.7443420000000001,0.665583,-0.041108,-0.035559
24,0.24,-0.023563,-0.342002,0.005215,0.744322,0.665608,-0.041089,-0.035531
25,0.25,-0.023515,-0.34224899999999997,0.005303,0.74429,0.665646,-0.041063,-0.035519
26,0.26,-0.023461000000000003,-0.342499,0.005393,0.74426,0.665682,-0.04104,-0.03551
27,0.27,-0.023405000000000002,-0.34274899999999997,0.005483,0.744236,0.665709,-0.041020999999999995,-0.035508
28,0.28,-0.023348,-0.343002,0.005576,0.744207,0.665743,-0.041003,-0.035519
29,0.29,-0.023291,-0.343256,0.005671,0.7441770000000001,0.665776,-0.040982,-0.035546
30,0.3,-0.023233,-0.343511,0.005767,0.7441479999999999,0.6658069999999999,-0.04097,-0.035583
31,0.31,-0.023175,-0.34376599999999996,0.005864,0.744121,0.6658350000000001,-0.040966,-0.035629
32,0.32,-0.023117,-0.344023,0.005961,0.7440869999999999,0.66587,-0.040978,-0.035675
33,0.33,-0.023059,-0.344279,0.006057,0.744058,0.665898,-0.040998,-0.035722000000000004
34,0.34,-0.023004,-0.344519,0.00615,0.744029,0.665928,-0.041022,-0.035762999999999996
35,0.35,-0.022952,-0.34475700000000004,0.006243,0.7440100000000001,0.665945,-0.04105,-0.035793
36,0.36,-0.022905000000000002,-0.344996,0.006332,0.744003,0.6659510000000001,-0.041062,-0.035811
37,0.37,-0.022862999999999998,-0.345238,0.00642,0.744002,0.665952,-0.041070999999999996,-0.0358
38,0.38,-0.022829,-0.345483,0.006506999999999999,0.7439979999999999,0.6659579999999999,-0.041076999999999995,-0.035769
39,0.39,-0.0228,-0.345733,0.006594,0.743988,0.665972,-0.041092000000000004,-0.035719
40,0.4,-0.022775999999999998,-0.345985,0.006679999999999999,0.743977,0.665985,-0.041116,-0.035657999999999995
41,0.41,-0.022755,-0.34624,0.006765,0.743967,0.665999,-0.041135000000000005,-0.035582
42,0.42,-0.022739,-0.346496,0.006851,0.7439640000000001,0.666007,-0.041139,-0.035491
43,0.43,-0.022727,-0.346754,0.006939,0.7439640000000001,0.666013,-0.041132999999999996,-0.035386
44,0.44,-0.022719,-0.347014,0.0070290000000000005,0.7439680000000001,0.6660159999999999,-0.041107,-0.035283999999999996
45,0.45,-0.022718000000000002,-0.347263,0.007117,0.7439680000000001,0.666024,-0.041067,-0.035173
46,0.46,-0.022722,-0.347512,0.007204,0.743975,0.666025,-0.041014,-0.035063
47,0.47,-0.02273,-0.347758,0.007289,0.743997,0.66601,-0.040949,-0.034959
48,0.48,-0.02274,-0.347999,0.007370000000000001,0.744038,0.6659729999999999,-0.040879,-0.034873
49,0.49,-0.022749000000000002,-0.348231,0.007449,0.744096,0.665916,-0.040815,-0.034801
50,0.5,-0.022753,-0.348457,0.007527,0.74417,0.66584,-0.040756,-0.034749
51,0.51,-0.022751,-0.348679,0.007603,0.744247,0.6657569999999999,-0.040715,-0.034719
52,0.52,-0.022744999999999998,-0.348896,0.007677,0.744322,0.6656770000000001,-0.040688999999999996,-0.034684
53,0.53,-0.022732,-0.34911,0.007751999999999999,0.7443930000000001,0.665602,-0.040655000000000004,-0.034662
54,0.54,-0.022713,-0.349323,0.007829000000000001,0.74446,0.665529,-0.040626999999999996,-0.034647000000000004
55,0.55,-0.022690000000000002,-0.349502,0.007899,0.74452,0.665464,-0.040591,-0.034634
56,0.56,-0.022662,-0.34968299999999997,0.007975,0.744578,0.665402,-0.040561,-0.034627
57,0.57,-0.022631000000000002,-0.349866,0.008055,0.744626,0.665349,-0.040543,-0.034637
58,0.58,-0.0226,-0.350051,0.008140000000000001,0.744659,0.665312,-0.040533,-0.034657
59,0.59,-0.022569,-0.35023699999999997,0.008229,0.744682,0.665283,-0.040535,-0.034689
60,0.6,-0.022541,-0.35042199999999996,0.008319,0.744694,0.66527,-0.040527,-0.034719
61,0.61,-0.022516,-0.350605,0.008408,0.744696,0.665267,-0.040514999999999995,-0.034737
62,0.62,-0.022494999999999998,-0.35078200000000004,0.008497,0.744696,0.6652680000000001,-0.040478,-0.034743
63,0.63,-0.022478,-0.350951,0.008584,0.744695,0.665273,-0.040435000000000006,-0.034731
64,0.64,-0.022466,-0.351113,0.008666,0.7447010000000001,0.66527,-0.040385000000000004,-0.034707
65,0.65,-0.022461000000000002,-0.351188,0.008706,0.7447159999999999,0.665258,-0.04034,-0.034677
66,0.66,-0.022462,-0.351248,0.008738,0.744743,0.665231,-0.040309,-0.03465
67,0.67,-0.022465,-0.35129099999999996,0.008762,0.7447819999999999,0.665191,-0.040285,-0.034613
68,0.68,-0.022471,-0.35132399999999997,0.008782,0.744834,0.665136,-0.040258999999999996,-0.034564
69,0.69,-0.022479,-0.35135,0.008801,0.744894,0.665075,-0.040222,-0.034504
70,0.7,-0.022489,-0.351373,0.00882,0.744961,0.665007,-0.040171,-0.034424
71,0.71,-0.022501,-0.351394,0.00884,0.7450289999999999,0.6649390000000001,-0.040106,-0.034336
72,0.72,-0.022514,-0.351414,0.00886,0.745088,0.664881,-0.040055,-0.034236
73,0.73,-0.022528,-0.351432,0.008882,0.7451300000000001,0.664842,-0.040018,-0.034137
74,0.74,-0.022542,-0.351452,0.008906,0.745151,0.6648270000000001,-0.039968000000000004,-0.034035
75,0.75,-0.022557,-0.351465,0.008929000000000001,0.7451409999999999,0.664849,-0.039883,-0.033918000000000004
76,0.76,-0.022571,-0.35147,0.008948000000000001,0.745105,0.664903,-0.039764,-0.033770999999999995
77,0.77,-0.022588,-0.351477,0.008971999999999999,0.745045,0.664988,-0.039619999999999995,-0.033597
78,0.78,-0.022608,-0.351486,0.009001,0.74498,0.66508,-0.039467,-0.033408999999999994
79,0.79,-0.02263,-0.35149400000000003,0.00903,0.744916,0.6651699999999999,-0.039327,-0.033207
80,0.8,-0.02266,-0.351498,0.009062,0.744865,0.665245,-0.039198000000000004,-0.032996
81,0.81,-0.022698,-0.351497,0.009095,0.744837,0.665295,-0.039072,-0.03277
82,0.82,-0.022753,-0.351485,0.009134999999999999,0.7448319999999999,0.6653180000000001,-0.038957,-0.032555
83,0.83,-0.022812,-0.35146,0.009176,0.744847,0.665317,-0.038863999999999996,-0.032359
84,0.84,-0.022869999999999998,-0.351425,0.009216,0.7448640000000001,0.665309,-0.038794,-0.032188
85,0.85,-0.022922,-0.35139000000000004,0.009253,0.744871,0.665311,-0.03875,-0.032053
86,0.86,-0.022966,-0.35135900000000003,0.009287,0.744872,0.665316,-0.038711,-0.031945999999999995
87,0.87,-0.023002,-0.351327,0.009316,0.744884,0.6653100000000001,-0.038676999999999996,-0.031854
88,0.88,-0.023032,-0.351292,0.009342,0.744917,0.665279,-0.038631,-0.031781000000000004
89,0.89,-0.023058000000000002,-0.35125300000000004,0.009366,0.744976,0.665219,-0.038577,-0.031724
90,0.9,-0.02308,-0.351213,0.009389,0.745051,0.665142,-0.038488,-0.031682
91,0.91,-0.023096000000000002,-0.351175,0.00941,0.745135,0.6650550000000001,-0.038375,-0.031662
92,0.92,-0.023102,-0.351147,0.009429,0.745213,0.664976,-0.038234,-0.031667
93,0.93,-0.023101,-0.351128,0.009444,0.745271,0.664916,-0.038107999999999996,-0.031713
94,0.94,-0.023091999999999998,-0.351112,0.00946,0.745304,0.664878,-0.038036,-0.031807999999999996
95,0.95,-0.023074,-0.351093,0.009478,0.745326,0.6648470000000001,-0.038024,-0.031964
96,0.96,-0.023043,-0.351069,0.009497,0.745351,0.664804,-0.038089,-0.032198000000000004
97,0.97,-0.022997,-0.351044,0.009522,0.745391,0.664738,-0.03821,-0.032474
98,0.98,-0.022938999999999998,-0.351018,0.009551,0.74545,0.664651,-0.038350999999999996,-0.032760000000000004
99,0.99,-0.022869999999999998,-0.350992,0.009584,0.745525,0.664543,-0.0385,-0.033053
100,1.0,-0.022791,-0.35096700000000003,0.009618999999999999,0.7456119999999999,0.6644220000000001,-0.038658,-0.033336000000000005
101,1.01,-0.022708000000000002,-0.35094699999999995,0.009654000000000001,0.7457010000000001,0.664299,-0.038818,-0.033607
102,1.02,-0.022627,-0.350932,0.009687000000000001,0.745768,0.664201,-0.038983,-0.033867
103,1.03,-0.022555000000000002,-0.350921,0.009715000000000001,0.7458060000000001,0.664135,-0.039159,-0.034132
104,1.04,-0.022494999999999998,-0.35091300000000003,0.009736,0.7458279999999999,0.664084,-0.039361,-0.034414
105,1.05,-0.022454,-0.3509,0.009752,0.745837,0.664046,-0.039580000000000004,-0.034687
106,1.06,-0.022428999999999998,-0.350887,0.009761,0.745853,0.6640010000000001,-0.039806,-0.034955
107,1.07,-0.022418,-0.350876,0.009765000000000001,0.745879,0.663945,-0.040027,-0.035200999999999996
108,1.08,-0.022414,-0.350867,0.009767,0.745935,0.663856,-0.04024,-0.035439
109,1.09,-0.022416,-0.350854,0.009768,0.74602,0.663741,-0.040414,-0.035619
110,1.1,-0.022427000000000002,-0.350833,0.009769,0.746131,0.663602,-0.040538,-0.035742
111,1.11,-0.022448,-0.350804,0.009771,0.746254,0.663455,-0.04061,-0.035824
112,1.12,-0.022476,-0.350771,0.009777,0.746386,0.663303,-0.040626999999999996,-0.035872
113,1.13,-0.022507,-0.350736,0.009788,0.746513,0.6631600000000001,-0.040599,-0.035897000000000005
114,1.14,-0.022537,-0.350702,0.009803000000000001,0.746631,0.663031,-0.040537000000000004,-0.0359
115,1.15,-0.022574,-0.35065,0.009828,0.74673,0.662927,-0.040445999999999996,-0.03588
116,1.16,-0.022619,-0.35058,0.009864,0.746798,0.66286,-0.040333,-0.035827
117,1.17,-0.02267,-0.350508,0.009907,0.746835,0.662829,-0.040214,-0.035754
118,1.18,-0.022733,-0.350426,0.009958,0.746844,0.6628310000000001,-0.040082,-0.035661
119,1.19,-0.022816,-0.350327,0.010019,0.746839,0.662853,-0.039935000000000005,-0.035539
120,1.2,-0.02292,-0.35020500000000004,0.010088,0.746831,0.662877,-0.039786,-0.035405
121,1.21,-0.023045,-0.350051,0.010166,0.74684,0.662883,-0.039633999999999996,-0.035286
122,1.22,-0.023174,-0.349881,0.010247,0.7468640000000001,0.662871,-0.0395,-0.035166
123,1.23,-0.0233,-0.349698,0.010329000000000001,0.746897,0.6628470000000001,-0.039376999999999995,-0.035058
124,1.24,-0.023418,-0.349505,0.010409,0.746927,0.662824,-0.039276,-0.034959
125,1.25,-0.023540000000000002,-0.349321,0.010494,0.746958,0.662799,-0.03918,-0.034856
126,1.26,-0.023652,-0.349132,0.010577,0.746996,0.662768,-0.039085,-0.034755
127,1.27,-0.023754,-0.348937,0.010657,0.7470359999999999,0.662733,-0.038998000000000005,-0.034658
128,1.28,-0.023843,-0.348736,0.010733,0.7470859999999999,0.6626850000000001,-0.038921,-0.034575999999999996
129,1.29,-0.02392,-0.348526,0.010808,0.747138,0.6626340000000001,-0.038856,-0.034515
130,1.3,-0.023986,-0.34830900000000004,0.010879999999999999,0.747189,0.662583,-0.038786,-0.034470999999999995
131,1.31,-0.024044,-0.348085,0.010948000000000001,0.74724,0.662532,-0.038708,-0.034425
132,1.32,-0.024097,-0.347851,0.011013,0.747296,0.6624770000000001,-0.038625,-0.034366
133,1.33,-0.024149,-0.347608,0.011073999999999999,0.747354,0.662421,-0.038524,-0.03429
134,1.34,-0.024203,-0.34735900000000003,0.011134,0.747422,0.662357,-0.038407,-0.034182
135,1.35,-0.02426,-0.347098,0.011193,0.747502,0.662281,-0.03827,-0.034051
136,1.36,-0.024322999999999997,-0.346827,0.011253,0.747592,0.662197,-0.038114999999999996,-0.033894
137,1.37,-0.024394,-0.346554,0.011314,0.747694,0.662099,-0.037953,-0.033721
138,1.38,-0.024472999999999998,-0.346281,0.011378000000000001,0.747795,0.6620060000000001,-0.037771,-0.033531
139,1.39,-0.024561000000000003,-0.346008,0.011441,0.7479020000000001,0.661906,-0.037582,-0.033325
140,1.4,-0.024656,-0.345737,0.011503,0.748023,0.6617890000000001,-0.037401,-0.033135000000000005
141,1.41,-0.024753999999999998,-0.345465,0.011562000000000001,0.748147,0.661667,-0.037226,-0.032954000000000004
142,1.42,-0.024855000000000002,-0.34519099999999997,0.011618,0.748274,0.661543,-0.037065,-0.032764999999999996
143,1.43,-0.024956,-0.34491700000000003,0.01167,0.7484,0.6614180000000001,-0.036904,-0.032582
144,1.44,-0.025053,-0.344644,0.01172,0.7485229999999999,0.661296,-0.036752,-0.032408
145,1.45,-0.025141999999999998,-0.344376,0.011767,0.748631,0.6611899999999999,-0.036601,-0.032237
146,1.46,-0.025238,-0.344136,0.011815,0.748718,0.6611090000000001,-0.036461,-0.03205
147,1.47,-0.025319,-0.34389899999999995,0.011859999999999999,0.748801,0.661029,-0.036338,-0.031886000000000005
148,1.48,-0.02538,-0.343659,0.011902,0.748904,0.6609229999999999,-0.036242,-0.031772
149,1.49,-0.025419999999999998,-0.34341700000000003,0.011943,0.749026,0.66079,-0.036202,-0.031723
150,1.5,-0.025437,-0.343181,0.01199,0.7491439999999999,0.6606569999999999,-0.036201,-0.03172
151,1.51,-0.025432,-0.342959,0.012048999999999999,0.749233,0.660555,-0.036204,-0.031731
152,1.52,-0.025409,-0.342756,0.012121999999999999,0.7492949999999999,0.660482,-0.036212,-0.031767000000000004
153,1.53,-0.025369,-0.342572,0.012206,0.749326,0.660441,-0.036263,-0.031836
154,1.54,-0.025315,-0.3424,0.012299,0.749328,0.660428,-0.036363,-0.031937
155,1.55,-0.025246,-0.34222800000000003,0.012401,0.749318,0.660425,-0.036502,-0.032085
156,1.56,-0.025185,-0.34210799999999997,0.012494,0.7492939999999999,0.660434,-0.036672,-0.032251999999999996
157,1.57,-0.025113999999999997,-0.341985,0.01259,0.749266,0.660445,-0.03687,-0.032449
158,1.58,-0.025033,-0.341853,0.012688,0.749239,0.660452,-0.037084,-0.032684
159,1.59,-0.024937,-0.341711,0.012790000000000001,0.749223,0.6604439999999999,-0.037308,-0.032975
160,1.6,-0.024825999999999997,-0.34155599999999997,0.012898,0.749224,0.660413,-0.037533,-0.03331
161,1.61,-0.024708,-0.341401,0.013008,0.74922,0.660388,-0.037752999999999995,-0.03365
162,1.62,-0.024585,-0.34124699999999997,0.013122,0.749202,0.660377,-0.03797,-0.034003
163,1.63,-0.024458,-0.341095,0.013238,0.749178,0.660375,-0.038164,-0.034352999999999995
164,1.64,-0.02433,-0.340945,0.013356,0.74915,0.660381,-0.038322,-0.034681000000000003
165,1.65,-0.024206000000000002,-0.34079499999999996,0.013474000000000002,0.749121,0.6603899999999999,-0.038459,-0.034981
166,1.66,-0.024087,-0.340633,0.013575,0.749082,0.6604140000000001,-0.038573,-0.035247
167,1.67,-0.023977000000000002,-0.340458,0.013656,0.749042,0.6604399999999999,-0.03868,-0.035463
168,1.68,-0.023878,-0.340275,0.013732,0.749005,0.660467,-0.038786,-0.035655
169,1.69,-0.023794,-0.34008299999999997,0.0138,0.748976,0.660485,-0.038898,-0.03581
170,1.7,-0.023727,-0.33988,0.013858,0.7489600000000001,0.660486,-0.039039,-0.035966000000000005
171,1.71,-0.023675,-0.33966199999999996,0.013908000000000002,0.748953,0.6604770000000001,-0.039197,-0.036087
172,1.72,-0.023641,-0.339432,0.013955,0.748953,0.660463,-0.039363,-0.036174
173,1.73,-0.023625,-0.339192,0.014001,0.748954,0.660449,-0.039516,-0.036231
174,1.74,-0.023627000000000002,-0.338948,0.014051,0.748947,0.66045,-0.039643,-0.036244
175,1.75,-0.023643,-0.338706,0.014106,0.748931,0.660462,-0.039742,-0.036229000000000004
176,1.76,-0.02367,-0.338491,0.014147999999999999,0.748912,0.660483,-0.039798,-0.036185
