,ts,ax,ay,az,wx,wy,wz
0,0.0,-0.027833999999999998,0.014658999999999997,0.061163,-0.008179,-0.049957,0.022964
1,0.01,0.005979000000000001,0.00475600000000001,0.03827,0.013123,-0.046752999999999996,0.026154000000000004
2,0.02,0.051092,0.029671,-0.043137,0.030167000000000003,-0.035033999999999996,0.026154000000000004
3,0.03,0.03965,0.027692,-0.129544,0.03656,-0.016937,0.01976
4,0.04,0.085509,0.043988,-0.15118499999999999,0.030167000000000003,0.0054470000000000005,0.014435
5,0.05,0.040671,0.037818,-0.173362,0.018448,0.009705,0.010178
6,0.06,0.048906,0.010422,-0.151783,-0.0007170000000000006,0.007568000000000001,0.004852
7,0.07,0.0037379999999999983,0.046158,-0.157309,-0.019897,0.0065,0.008041
8,0.08,-0.007238,-0.024051,-0.080606,-0.039077999999999995,0.0065,0.009109
9,0.09,-0.020600999999999998,-0.048123,-0.052223,-0.050797,-0.010544,0.002716
10,0.1,-0.05256,-0.026914999999999998,-0.015631,-0.056122000000000005,-0.029708999999999996,-0.0026089999999999998
11,0.11,-0.054978,-0.012806,0.032868,-0.055054,-0.041428,-0.01326
12,0.12,-0.06301,-0.010046,0.059512,-0.045471,-0.040359,-0.022841999999999998
13,0.13,-0.11198399999999999,0.023027000000000002,0.125565,-0.027358999999999998,-0.032913,-0.027114999999999997
14,0.14,-0.157281,0.029981999999999998,0.12576700000000002,0.0003359999999999995,-0.025452000000000002,-0.023911
15,0.15,-0.168986,0.01929,0.123365,0.033371,-0.004150000000000001,-0.014328
16,0.16,-0.172511,0.076997,0.074489,0.057861,0.021422999999999998,0.0016479999999999993
17,0.17,-0.166113,0.08592000000000001,0.06264700000000001,0.070648,0.044861,0.017624
18,0.18,-0.15452,0.073382,-0.040114,0.073853,0.05658,0.026154000000000004
19,0.19,-0.160347,0.007636000000000005,-0.094011,0.062134,0.058700999999999996,0.030411
20,0.2,-0.11730299999999999,0.089797,-0.151814,0.046143,0.051239,0.02829
21,0.21,-0.145982,0.036149,-0.132219,0.024841,0.02887,0.018692
22,0.22,-0.16341,0.022854,-0.131187,-0.001785,0.016097999999999998,0.015503
23,0.23,-0.152023,0.043448,-0.1346,-0.029480000000000003,0.003311,0.020828
24,0.24,-0.167639,0.10800699999999999,-0.06826900000000001,-0.042267,-0.020125999999999998,0.026154000000000004
25,0.25,-0.12999000000000002,0.074135,-0.03785,-0.050797,-0.016937,0.036804
26,0.26,-0.12166500000000001,0.033665,0.021451,-0.047592,-0.002014,0.051712
27,0.27,-0.030317,0.010085,0.0303,-0.031616000000000005,0.015029999999999996,0.057053
28,0.28,-0.002651000000000001,-0.014638,0.043087,-0.014572,0.036331,0.054916
29,0.29,0.064256,-0.025907999999999997,0.077771,0.00354,0.069351,0.051712
30,0.3,0.069285,-0.035611000000000004,0.078474,0.01738,0.09704600000000001,0.045334
31,0.31,0.067222,-0.056101,0.087673,0.028045999999999998,0.111969,0.037872
32,0.32,0.041027999999999995,-0.032096,0.06728200000000001,0.039764,0.111969,0.032547
33,0.33,0.053842999999999995,-0.017684000000000002,-0.016434,0.04509,0.099182,0.029343
34,0.34,0.07216,0.004888,-0.046113,0.040817,0.08320599999999999,0.025085
35,0.35,0.10903499999999999,0.053263,-0.03949,0.031235000000000002,0.069351,0.022964
36,0.36,0.121395,0.10583,-0.06940299999999999,0.019516,0.055511000000000005,0.018692
37,0.37,0.133552,0.07182100000000001,-0.058437,0.011002,0.045913999999999996,0.015503
38,0.38,0.129462,0.050845,-0.03829,0.001404,0.038467,0.011245999999999999
39,0.39,0.127331,0.097147,0.016024000000000004,0.00033599999999999993,0.053375,0.008041
40,0.4,0.14639000000000002,0.040205,0.06085599999999999,-0.003922,0.085327,0.015503
41,0.41,0.125655,0.052524,0.16583299999999998,0.004608,0.110901,0.014435
42,0.42,0.069576,0.041134,0.197605,0.013123,0.118362,0.010178
43,0.43,0.034229,0.022425,0.24357399999999998,0.019516,0.115158,0.004852
44,0.44,0.030664999999999998,0.025232,0.23680199999999998,0.037627999999999995,0.090668,0.006973
45,0.45,0.027437,0.040175,0.18074300000000001,0.050414999999999995,0.058700999999999996,0.00592
46,0.46,0.031918,0.048376,0.142065,0.05574,0.035263,0.015503
47,0.47,0.055248,0.013154,0.045533,0.054672000000000005,0.025681,0.026154000000000004
48,0.48,0.088573,-0.012608,-0.050692,0.050414999999999995,0.020355,0.031479
49,0.49,0.155711,0.029172000000000007,-0.073977,0.041885000000000006,0.032074,0.034668
50,0.5,0.10723599999999998,-0.061963,-0.049033999999999994,0.032303,0.051239,0.032547
51,0.51,0.098753,-0.081376,-0.043977999999999996,0.024841,0.052307000000000006,0.02829
52,0.52,0.08766900000000001,-0.090284,-0.039355,0.022719999999999997,0.051239,0.01976
53,0.53,0.09880900000000001,-0.021911,0.042241,0.021652,0.054443,0.008041
54,0.54,0.040063,-0.023765,0.09469,0.026978,0.059769,-0.002609
55,0.55,0.028463,-0.009403,0.112701,0.040817,0.066162,-0.001541
56,0.56,-0.019614,0.030669,0.150223,0.053604,0.060837,0.00592
57,0.57,-0.023729,-0.035821000000000006,0.154265,0.062134,0.054443,0.014435
58,0.58,0.01411,-0.032285,0.152096,0.065323,0.045913999999999996,0.021896000000000002
59,0.59,0.018668,-0.071772,0.114883,0.070648,0.027817,0.021896000000000002
60,0.6,0.012802000000000001,-0.091458,0.078556,0.067459,0.008636,0.012299
61,0.61,-0.012416999999999996,-0.13536700000000002,0.049968,0.061065999999999995,-0.008408,0.0037840000000000005
62,0.62,-0.0044100000000000025,-0.115504,-0.030282,0.050414999999999995,-0.029708999999999996,-0.001541
63,0.63,0.011863000000000002,-0.084616,-0.057229999999999996,0.044022000000000006,-0.043564,-0.006866
64,0.64,0.016031,-0.033736,-0.083708,0.03656,-0.053146000000000006,-0.007935
65,0.65,0.002986,-0.007868,-0.10656800000000001,0.028045999999999998,-0.043564,-0.0026089999999999998
66,0.66,0.025723000000000003,-0.0031299999999999995,-0.094343,0.016327,-0.024384000000000003,0.006973
67,0.67,0.030781,-0.010361,-0.079472,0.012054,-0.009476,0.012299
68,0.68,0.025812,-0.019296999999999998,-0.075714,0.014191,-0.009476,0.012299
69,0.69,0.031619,-0.061780999999999996,-0.081765,0.015259,-0.015869,0.0037840000000000005
70,0.7,0.029334,-0.056430999999999995,-0.082839,0.013123,-0.012665000000000001,-0.0026089999999999998
71,0.71,0.010299,-0.061728,-0.062823,0.014191,-0.006271,-0.005797999999999999
72,0.72,-0.024687,-0.046926999999999996,-0.066264,0.011002,-0.005219,-0.009003
73,0.73,-0.010286000000000005,-0.022392,-0.036844,0.020584,-0.005219,-0.007935
74,0.74,-0.03545,-0.016372,-0.052808,0.023773,0.004379,-0.003677
75,0.75,-0.050495,-0.0037360000000000006,-0.06985,0.028045999999999998,0.010773,0.0037840000000000005
76,0.76,-0.011199000000000002,-0.043332,-0.09779700000000001,0.028045999999999998,0.009705,0.010178
77,0.77,-0.050031999999999986,-0.043107,-0.085458,0.028045999999999998,0.010773,0.006973
78,0.78,-0.024853,-0.06706000000000001,-0.09490599999999999,0.023773,0.018219,0.0037840000000000005
79,0.79,-0.057111,-0.059739999999999994,-0.061483,0.023773,0.023544,-0.0004730000000000001
80,0.8,-0.053087,-0.003963,-0.02852,0.018448,0.031006,-0.0004730000000000001
81,0.81,-0.100637,-0.0027539999999999995,-0.016608,0.008865000000000001,0.024612000000000002,0.001648
82,0.82,-0.07840599999999999,0.004715,0.012881,0.001404,0.018219,0.011245999999999999
83,0.83,-0.046146,0.033489,0.034757,-0.011382999999999999,0.009705,0.020828
84,0.84,-0.019947,0.036718,0.06654,-0.020966,0.00010700000000000032,0.030411
85,0.85,-0.016045,0.004602000000000002,0.13344,-0.028426999999999997,-0.021194,0.035736000000000004
86,0.86,-0.029233999999999996,0.009319,0.117704,-0.034805,-0.035033999999999996,0.037872
87,0.87,0.024709000000000002,-0.036841000000000006,0.160946,-0.029480000000000003,-0.047820999999999995,0.037872
88,0.88,-0.0026230000000000003,-0.047806,0.176505,-0.016708,-0.054214,0.02829
89,0.89,0.039901999999999986,-0.048563,0.153451,0.004608,-0.057404,0.024017
90,0.9,0.033575,-0.011095999999999998,0.067501,0.029099,-0.048889,0.015503
91,0.91,0.055175999999999996,-0.007389,0.010893,0.046143,-0.02652,0.00592
92,0.92,0.100786,0.033188999999999996,-0.073122,0.059998,-0.007339,-0.0015410000000000005
93,0.93,0.041667,0.059227,-0.10292899999999999,0.057861,0.011826,-0.006866
94,0.94,0.027886,0.019334000000000004,-0.149509,0.049347,0.022491,-0.005797999999999999
95,0.95,0.014329,0.047042,-0.17371,0.037627999999999995,0.011826,-0.007935
96,0.96,-0.038364999999999996,-0.0008400000000000005,-0.171467,0.018448,-0.007339000000000002,-0.0015409999999999998
97,0.97,-0.063438,0.038805,-0.119492,-0.007111,-0.013733,0.005920000000000001
98,0.98,-0.042914999999999995,0.014543,-0.12221800000000001,-0.022034,-0.029708999999999996,0.016571000000000002
99,0.99,-0.039192000000000005,0.017443,-0.08679400000000001,-0.033752,-0.042496,0.024017
100,1.0,0.034699,0.059895000000000004,-0.05600700000000001,-0.034805,-0.0457,0.025085
101,1.01,0.080289,0.090736,-0.034851000000000014,-0.033752,-0.044632,0.01976
