,ts,ax,ay,az,wx,wy,wz
0,0.0,-0.01171,0.001906,-0.10671300000000002,0.038589,0.017792,-0.003632
1,0.01,0.032008999999999996,0.023298,-0.12645,0.030060000000000003,0.016724,-0.0004269999999999999
2,0.02,0.017942,0.008256999999999999,-0.145822,0.021544999999999998,0.011398,-0.00042700000000000013
3,0.03,0.058185,-0.025575,-0.150609,0.007689999999999998,0.0028840000000000003,0.0006259999999999999
4,0.04,0.069148,0.048226,-0.16348,-0.009354000000000001,-0.009903,-0.008957
5,0.05,0.028264,0.009231999999999999,-0.070101,-0.020003999999999997,-0.017365000000000002,-0.020676
6,0.06,-0.02138,0.036277,-0.02104200000000001,-0.024261,-0.024811,-0.020676
7,0.07,-0.039401,0.023882,0.038361,-0.020003999999999997,-0.019485,-0.019608
8,0.08,-0.048875999999999996,0.017932,0.08432100000000001,-0.006149,-0.017365000000000002,-0.01535
9,0.09,-0.021269999999999997,0.016731,0.068049,0.008759000000000001,0.0028839999999999994,-0.010025
10,0.1,0.009580000000000002,-0.000562,0.06501,0.023666,0.009276999999999999,-0.003632
11,0.11,0.050549000000000004,-0.016182,0.012079000000000001,0.028992,0.020996,0.0006259999999999999
12,0.12,0.017877,-0.042348000000000004,-0.026666,0.027939,0.023117,-0.001495
13,0.13,-0.0021080000000000005,-0.020875,-0.029081,0.018341,0.016724,-0.00042700000000000013
14,0.14,-0.0035039999999999997,-0.023518,-0.089888,0.007690000000000001,0.007141,0.0016940000000000002
15,0.15,-0.052777,0.0017919999999999985,-0.034131,-0.0029599999999999987,0.0007480000000000001,0.005966
16,0.16,-0.082124,-0.020327,0.024850000000000004,-0.01149,-0.009903,0.013412
17,0.17,-0.058863,-0.017459,-0.0013829999999999995,-0.012543,-0.019485,0.019806
18,0.18,-0.077538,-0.044764,0.003201,-0.016815,-0.025879000000000003,0.026199
19,0.19,-0.05134299999999999,-0.071894,0.035104,-0.023193000000000002,-0.023743,0.028336
20,0.2,-0.022193,-0.097572,-0.005304999999999997,-0.031723,-0.020554,0.030456999999999998
21,0.21,-0.01258,-0.063845,0.062618,-0.037048000000000005,-0.018417,0.025131
22,0.22,-0.004678,-0.130475,0.074586,-0.040237,-0.016296,0.015549
23,0.23,-0.006883,-0.130467,0.051296,-0.038116000000000004,-0.008834999999999999,0.0038299999999999996
24,0.24,0.02555,-0.049083,0.061876,-0.032791,0.001816,-0.00042699999999999997
25,0.25,0.004478000000000001,-0.045351,0.108386,-0.021072,0.013535,-0.006821
26,0.26,-0.023377000000000002,-0.02599,0.071908,-0.0008240000000000001,0.016724,-0.010025
27,0.27,-0.03386,0.031813,0.032523,0.014084000000000001,0.012466,-0.008957
28,0.28,-0.01832,0.046712000000000004,-0.041226,0.023666,0.011398,-0.003632
29,0.29,0.021550000000000003,0.04679,-0.081674,0.025802999999999996,0.010345,0.0016940000000000002
30,0.3,0.047307,0.045602,-0.109333,0.015152,0.013535,0.009155
31,0.31,0.078818,0.058083,-0.13915,0.002365,0.009276999999999999,0.009155
32,0.32,0.025112,0.013263999999999998,-0.111141,-0.015747,-0.002441,0.015549
33,0.33,0.04621,0.031014,-0.056861,-0.027466,-0.008834999999999999,0.012343999999999999
34,0.34,0.047407,0.00704,-0.022499,-0.03598,-0.017365000000000002,0.011292
35,0.35,0.024683,0.01649,0.030159,-0.03598,-0.029082999999999998,0.005966
36,0.36,-0.017075,-0.0012630000000000002,0.055799,-0.026398,-0.038666000000000006,0.007019
37,0.37,-0.0008069999999999987,-0.0008679999999999997,0.055612,-0.015747,-0.026947000000000002,0.011292
38,0.38,0.013872999999999998,-0.005423,0.055613,0.0012969999999999993,-0.015228,0.019806
39,0.39,0.059653,-0.021066,0.044304,0.008759000000000001,-0.001373,0.016617
40,0.4,0.085163,-0.016380000000000002,-0.030820000000000007,0.007690000000000001,0.016724,0.013412
41,0.41,0.06171,-0.00648,-0.035908999999999996,0.00022900000000000004,0.025253,0.005966000000000001
42,0.42,0.028234,-0.018715,-0.015423,-0.013611000000000002,0.020996,-0.0025629999999999997
43,0.43,0.0037329999999999998,-0.020279,-0.009663,-0.021072,0.006072999999999999,-0.013213999999999998
44,0.44,-0.036892,0.020198,0.06900099999999999,-0.024261,-0.010971,-0.022797
45,0.45,-0.055161,0.052295,0.093074,-0.020003999999999997,-0.025879000000000003,-0.023865
46,0.46,-0.08986799999999999,0.064394,0.107651,-0.005096,-0.029082999999999998,-0.021744
47,0.47,-0.087056,0.123377,0.100186,0.011948,-0.017365000000000002,-0.013213999999999998
48,0.48,-0.072076,0.120275,0.040868,0.023666,0.006072999999999999,-0.002563000000000001
49,0.49,-0.055014,0.10450599999999999,-0.017148999999999998,0.031127999999999996,0.026320999999999997,0.009155
50,0.5,-0.031868,0.037395,-0.067388,0.031127999999999996,0.040161,0.014481
51,0.51,-0.009759999999999998,0.048598,-0.034613,0.015152,0.03804,0.016617
52,0.52,-0.079799,0.0013279999999999993,0.012884999999999994,0.0012969999999999993,0.016724,0.018738
53,0.53,-0.052167,-0.0018519999999999997,0.039552,-0.008286,-0.009903000000000002,0.014481
54,0.54,-0.051587,-0.019773,0.053542,-0.008286,-0.033339999999999995,0.015549
